t,freq_hz,rocof_hz_s,v_pu_rms,dv_pu_dt_s,f0_hz,model_rel_path,stop_time_s
0.0498417136805,60,0,0.715591532608,-0.000138203944176,60,"Fourteen_bus.mdl/Fourteen_bus.mdl",10
0.0501138178908,60,0,0.715591494807,-0.000139199623374,60,"Fourteen_bus.mdl/Fourteen_bus.mdl",10
0.050385922101,60,0,0.715591456854,-0.000139321512633,60,"Fourteen_bus.mdl/Fourteen_bus.mdl",10
0.0506580263112,60,0,0.715591418987,-0.000138552785867,60,"Fourteen_bus.mdl/Fourteen_bus.mdl",10
0.0509301305215,60,0,0.715591381452,-0.00013688500739,60,"Fourteen_bus.mdl/Fourteen_bus.mdl",10
0.0512022347317,60,0,0.715591344494,-0.000134318312661,60,"Fourteen_bus.mdl/Fourteen_bus.mdl",10
0.0514743389419,60,0,0.715591308355,-0.000130861681658,60,"Fourteen_bus.mdl/Fourteen_bus.mdl",10
0.0517464431521,60,0,0.715591273277,-0.000126532810149,60,"Fourteen_bus.mdl/Fourteen_bus.mdl",10
0.0520185473624,60,0,0.715591239495,-0.000121357665771,60,"Fourteen_bus.mdl/Fourteen_bus.mdl",10
0.0522906515726,60,0,0.715591207234,-0.000115370585343,60,"Fourteen_bus.mdl/Fourteen_bus.mdl",10
0.0525627557828,60,0,0.715591176709,-0.000108613730574,60,"Fourteen_bus.mdl/Fourteen_bus.mdl",10
0.0528348599931,60,0,0.715591148125,-0.000101136769608,60,"Fourteen_bus.mdl/Fourteen_bus.mdl",10
0.0531069642033,60,0,0.71559112167,-9.29961936045e-05,60,"Fourteen_bus.mdl/Fourteen_bus.mdl",10
0.0533790684135,60,0,0.715591097516,-8.42548581252e-05,60,"Fourteen_bus.mdl/Fourteen_bus.mdl",10
0.0536511726238,60,0,0.715591075818,-7.49813023669e-05,60,"Fourteen_bus.mdl/Fourteen_bus.mdl",10
0.053923276834,60,0,0.71559105671,-6.52487697223e-05,60,"Fourteen_bus.mdl/Fourteen_bus.mdl",10
0.0541953810442,60,0,0.715591040309,-5.51350082618e-05,60,"Fourteen_bus.mdl/Fourteen_bus.mdl",10
0.0544674852544,60,0,0.715591026705,-4.47209728411e-05,60,"Fourteen_bus.mdl/Fourteen_bus.mdl",10
0.0547395894647,60,0,0.715591015971,-3.40899274707e-05,60,"Fourteen_bus.mdl/Fourteen_bus.mdl",10
0.0550116936749,60,0,0.715591008153,-2.33270028245e-05,60,"Fourteen_bus.mdl/Fourteen_bus.mdl",10
0.0552837978851,60,0,0.715591003276,-1.25179607743e-05,60,"Fourteen_bus.mdl/Fourteen_bus.mdl",10
0.0555559020954,60,0,0.715591001341,-1.74856645566e-06,60,"Fourteen_bus.mdl/Fourteen_bus.mdl",10
0.0558280063056,60,0,0.715591002325,8.89655580264e-06,60,"Fourteen_bus.mdl/Fourteen_bus.mdl",10
0.0561001105158,60,0,0.715591006183,1.93345120588e-05,60,"Fourteen_bus.mdl/Fourteen_bus.mdl",10
0.0563722147261,60,0,0.715591012847,2.94850412847e-05,60,"Fourteen_bus.mdl/Fourteen_bus.mdl",10
0.0566443189363,60,0,0.715591022229,3.92714389055e-05,60,"Fourteen_bus.mdl/Fourteen_bus.mdl",10
0.0569164231465,60,0,0.715591034219,4.86207887556e-05,60,"Fourteen_bus.mdl/Fourteen_bus.mdl",10
0.0571885273567,60,0,0.715591048688,5.74652838196e-05,60,"Fourteen_bus.mdl/Fourteen_bus.mdl",10
0.057460631567,60,0,0.715591065492,6.57425758998e-05,60,"Fourteen_bus.mdl/Fourteen_bus.mdl",10
0.0577327357772,60,0,0.715591084466,7.33960836677e-05,60,"Fourteen_bus.mdl/Fourteen_bus.mdl",10
0.0580048399874,60,0,0.715591105435,8.03755908112e-05,60,"Fourteen_bus.mdl/Fourteen_bus.mdl",10
0.0582769441977,60,0,0.715591128207,8.66378105228e-05,60,"Fourteen_bus.mdl/Fourteen_bus.mdl",10
0.0585490484079,60,0,0.715591152584,9.21466003183e-05,60,"Fourteen_bus.mdl/Fourteen_bus.mdl",10
0.0588211526181,60,0,0.715591178354,9.68729422487e-05,60,"Fourteen_bus.mdl/Fourteen_bus.mdl",10
0.0590932568284,60,0,0.715591205303,0.000100795343569,60,"Fourteen_bus.mdl/Fourteen_bus.mdl",10
0.0593653610386,60,0,0.715591233208,0.000103899979953,60,"Fourteen_bus.mdl/Fourteen_bus.mdl",10
0.0596374652488,60,0,0.715591261846,0.000106180323584,60,"Fourteen_bus.mdl/Fourteen_bus.mdl",10
0.0599095694591,60,0,0.715591290992,0.000107637218645,60,"Fourteen_bus.mdl/Fourteen_bus.mdl",10
0.0601816736693,60,0,0.715591320423,0.000108278736058,60,"Fourteen_bus.mdl/Fourteen_bus.mdl",10
0.0604537778795,60,0,0.715591349918,0.000108119904403,60,"Fourteen_bus.mdl/Fourteen_bus.mdl",10
0.0607258820897,60,0,0.715591379263,0.000107182344746,60,"Fourteen_bus.mdl/Fourteen_bus.mdl",10
0.0609979863,60,0,0.715591408248,0.000105493771024,60,"Fourteen_bus.mdl/Fourteen_bus.mdl",10
0.0612700905102,60,0,0.715591436673,0.000103087781549,60,"Fourteen_bus.mdl/Fourteen_bus.mdl",10
0.0615421947204,60,0,0.715591464349,0.000100003147844,60,"Fourteen_bus.mdl/Fourteen_bus.mdl",10
0.0618142989307,60,0,0.715591491096,9.62835076072e-05,60,"Fourteen_bus.mdl/Fourteen_bus.mdl",10
0.0620864031409,60,0,0.715591516747,9.19767106709e-05,60,"Fourteen_bus.mdl/Fourteen_bus.mdl",10
0.0623585073511,60,0,0.71559154115,8.71339644124e-05,60,"Fourteen_bus.mdl/Fourteen_bus.mdl",10
0.0626306115614,60,0,0.715591564166,8.18096801385e-05,60,"Fourteen_bus.mdl/Fourteen_bus.mdl",10
